date,store_id,product_id,customer_id,selling_price,competitor_price,promotion,discount_rate,demand_units,units_sold,inventory_available,stockout,festival,festival_flag,season,rainfall_mm,temperature_c,weather,revenue,profit,price_gap_pct,year,month,day,dayofweek,weekend
2025-10-28,S004,P009,C0279,33999.0,35831.86,0,0.0,2,2,34,0,,0,Festive,11.0,29.5,Normal,67998.0,14959.56,0.051151684562286207,2025,10,28,1,0
2025-10-28,S004,P010,C0671,26756.19,32258.22,1,0.189,2,2,19,0,,0,Festive,11.0,29.5,Normal,53512.38,11772.72,0.17056210789064002,2025,10,28,1,0
2025-10-28,S004,P011,C0400,1299.0,1380.5,0,0.0,10,10,37,0,,0,Festive,11.0,29.5,Normal,12990.0,4546.5,0.05903658094893155,2025,10,28,1,0
2025-10-28,S004,P012,C0618,4490.0,4679.19,0,0.0,4,4,31,0,,0,Festive,11.0,29.5,Normal,17960.0,4490.0,0.040432211557983246,2025,10,28,1,0
2025-10-28,S004,P013,C0647,6999.0,6686.34,0,0.0,2,2,21,0,,0,Festive,11.0,29.5,Normal,13998.0,3219.54,-0.04676100826461111,2025,10,28,1,0
2025-10-28,S004,P014,C0475,7999.0,7599.48,0,0.0,1,1,29,0,,0,Festive,11.0,29.5,Normal,7999.0,1599.8,-0.052572018085448015,2025,10,28,1,0
2025-10-28,S004,P015,,19900.0,19079.86,0,0.0,0,0,36,0,,0,Festive,11.0,29.5,Normal,0.0,0.0,-0.0429845921301309,2025,10,28,1,0
2025-10-28,S004,P016,C0300,1499.0,1544.55,0,0.0,6,6,21,0,,0,Festive,11.0,29.5,Normal,8994.0,2878.08,0.02949079019779221,2025,10,28,1,0
2025-10-28,S004,P017,C0204,3999.0,4015.0,0,0.0,3,3,36,0,,0,Festive,11.0,29.5,Normal,11997.0,3239.19,0.00398505603985056,2025,10,28,1,0
2025-10-28,S004,P018,C0376,1499.0,1483.61,0,0.0,4,4,29,0,,0,Festive,11.0,29.5,Normal,5996.0,2278.48,-0.01037334609499808,2025,10,28,1,0
2025-10-28,S004,P019,C0759,1900.0,1969.13,0,0.0,1,1,32,0,,0,Festive,11.0,29.5,Normal,1900.0,532.0,0.035106874609599215,2025,10,28,1,0
2025-10-28,S004,P020,C0383,17999.0,17917.95,0,0.0,2,2,26,0,,0,Festive,11.0,29.5,Normal,35998.0,7919.56,-0.004523396928778084,2025,10,28,1,0
2025-10-28,S005,P001,C0253,22000.0,21501.85,0,0.0,4,4,15,0,,0,Festive,11.0,29.5,Normal,88000.0,24640.0,-0.02316777393573118,2025,10,28,1,0
2025-10-28,S005,P002,C0395,59000.0,57901.18,0,0.0,3,3,22,0,,0,Festive,11.0,29.5,Normal,177000.0,35400.0,-0.018977506157905586,2025,10,28,1,0
2025-10-28,S005,P003,C0013,69900.0,70819.66,0,0.0,2,2,19,0,,0,Festive,11.0,29.5,Normal,139800.0,25164.0,0.012985942039258638,2025,10,28,1,0
2025-10-28,S005,P004,,129900.0,127193.58,0,0.0,0,0,16,0,,0,Festive,11.0,29.5,Normal,0.0,0.0,-0.021277960727263106,2025,10,28,1,0
2025-10-28,S005,P005,C0385,24999.0,26044.75,0,0.0,1,1,35,0,,0,Festive,11.0,29.5,Normal,24999.0,5499.78,0.04015204599775386,2025,10,28,1,0
2025-10-28,S005,P006,C0260,39999.0,42500.02,0,0.0,2,2,16,0,,0,Festive,11.0,29.5,Normal,79998.0,15999.6,0.05884750171882265,2025,10,28,1,0
2025-10-28,S005,P007,C0005,17999.0,19100.72,0,0.0,4,4,16,0,,0,Festive,11.0,29.5,Normal,71996.0,18718.96,0.05767950108687008,2025,10,28,1,0
2025-10-28,S005,P008,C0029,24999.0,25974.72,0,0.0,1,1,26,0,,0,Festive,11.0,29.5,Normal,24999.0,6249.75,0.03756421628414093,2025,10,28,1,0
2025-10-28,S005,P009,C0460,33999.0,33025.69,0,0.0,1,1,9,0,,0,Festive,11.0,29.5,Normal,33999.0,7479.78,-0.029471299464144354,2025,10,28,1,0
2025-10-28,S005,P010,C0691,32999.0,32811.71,0,0.0,1,1,27,0,,0,Festive,11.0,29.5,Normal,32999.0,7259.78,-0.005708023141738144,2025,10,28,1,0
2025-10-28,S005,P011,C0752,1299.0,1356.17,0,0.0,4,4,25,0,,0,Festive,11.0,29.5,Normal,5196.0,1818.6,0.0421554819823474,2025,10,28,1,0
2025-10-28,S005,P012,C0267,4490.0,4675.68,0,0.0,1,1,29,0,,0,Festive,11.0,29.5,Normal,4490.0,1122.5,0.03971187078670916,2025,10,28,1,0
2025-10-28,S005,P013,C0485,6999.0,6801.48,0,0.0,4,4,40,0,,0,Festive,11.0,29.5,Normal,27996.0,6439.08,-0.029040738192275865,2025,10,28,1,0
2025-10-28,S005,P014,C0303,7999.0,8417.27,0,0.0,1,1,22,0,,0,Festive,11.0,29.5,Normal,7999.0,1599.8,0.04969188347290754,2025,10,28,1,0
2025-10-28,S005,P015,C0281,19900.0,20615.73,0,0.0,1,1,36,0,,0,Festive,11.0,29.5,Normal,19900.0,3582.0,0.034717664618230816,2025,10,28,1,0
2025-10-28,S005,P016,C0786,1499.0,1502.36,0,0.0,4,4,31,0,,0,Festive,11.0,29.5,Normal,5996.0,1918.72,0.0022364812694693017,2025,10,28,1,0
2025-10-28,S005,P017,C0757,3999.0,3903.36,0,0.0,1,1,28,0,,0,Festive,11.0,29.5,Normal,3999.0,1079.73,-0.02450196753566155,2025,10,28,1,0
2025-10-28,S005,P018,C0008,1499.0,1424.18,0,0.0,7,7,29,0,,0,Festive,11.0,29.5,Normal,10493.0,3987.34,-0.05253549410889068,2025,10,28,1,0
2025-10-28,S005,P019,C0273,1900.0,2026.69,0,0.0,1,1,28,0,,0,Festive,11.0,29.5,Normal,1900.0,532.0,0.06251079346125951,2025,10,28,1,0
2025-10-28,S005,P020,,17999.0,18419.03,0,0.0,0,0,19,0,,0,Festive,11.0,29.5,Normal,0.0,0.0,0.022804132465173186,2025,10,28,1,0
2025-10-29,S001,P001,C0093,22000.0,22880.54,0,0.0,4,4,35,0,,0,Festive,21.5,23.0,Normal,88000.0,24640.0,0.038484231578450545,2025,10,29,2,0
2025-10-29,S001,P002,C0464,59000.0,60604.68,0,0.0,3,3,28,0,,0,Festive,21.5,23.0,Normal,177000.0,35400.0,0.0264778231648117,2025,10,29,2,0
2025-10-29,S001,P003,C0539,69900.0,68506.69,0,0.0,1,1,32,0,,0,Festive,21.5,23.0,Normal,69900.0,12582.0,-0.020338305645769744,2025,10,29,2,0
2025-10-29,S001,P004,,129900.0,123169.69,0,0.0,0,0,25,0,,0,Festive,21.5,23.0,Normal,0.0,0.0,-0.05464258292766668,2025,10,29,2,0
2025-10-29,S001,P005,C0597,24999.0,24915.91,0,0.0,2,2,30,0,,0,Festive,21.5,23.0,Normal,49998.0,10999.56,-0.0033348169904290127,2025,10,29,2,0
2025-10-29,S001,P006,,39999.0,40527.28,0,0.0,0,0,40,0,,0,Festive,21.5,23.0,Normal,0.0,0.0,0.013035170383998108,2025,10,29,2,0
2025-10-29,S001,P007,C0413,17999.0,18462.59,0,0.0,4,4,23,0,,0,Festive,21.5,23.0,Normal,71996.0,18718.96,0.025109694793634053,2025,10,29,2,0
2025-10-29,S001,P008,C0591,24999.0,23565.87,0,0.0,6,6,35,0,,0,Festive,21.5,23.0,Normal,149994.0,37498.5,-0.06081379554414928,2025,10,29,2,0
2025-10-29,S001,P009,C0329,33999.0,36218.7,0,0.0,6,6,31,0,,0,Festive,21.5,23.0,Normal,203994.0,44878.68,0.061286020757233065,2025,10,29,2,0
2025-10-29,S001,P010,C0113,32999.0,32843.57,0,0.0,5,5,18,0,,0,Festive,21.5,23.0,Normal,164995.0,36298.9,-0.00473243316728359,2025,10,29,2,0
2025-10-29,S001,P011,C0149,1299.0,1348.31,0,0.0,8,8,41,0,,0,Festive,21.5,23.0,Normal,10392.0,3637.2,0.03657170828666994,2025,10,29,2,0
2025-10-29,S001,P012,C0381,4490.0,4291.02,0,0.0,1,1,31,0,,0,Festive,21.5,23.0,Normal,4490.0,1122.5,-0.04637125904796518,2025,10,29,2,0
2025-10-29,S001,P013,C0266,6999.0,6642.15,0,0.0,3,3,28,0,,0,Festive,21.5,23.0,Normal,20997.0,4829.31,-0.053725073959486065,2025,10,29,2,0
2025-10-29,S001,P014,C0417,6131.42,8475.02,1,0.233,6,6,27,0,,0,Festive,21.5,23.0,Normal,36788.520000000004,7357.7,0.27653032087239915,2025,10,29,2,0
2025-10-29,S001,P015,C0268,19900.0,20439.7,0,0.0,3,3,48,0,,0,Festive,21.5,23.0,Normal,59700.0,10746.0,0.026404497130584143,2025,10,29,2,0
2025-10-29,S001,P016,C0404,1349.22,1510.93,1,0.1,13,13,13,0,,0,Festive,21.5,23.0,Normal,17539.86,5612.74,0.10702679806476807,2025,10,29,2,0
2025-10-29,S001,P017,C0006,3999.0,4032.79,0,0.0,7,7,27,0,,0,Festive,21.5,23.0,Normal,27993.0,7558.11,0.00837881466676915,2025,10,29,2,0
2025-10-29,S001,P018,C0651,1499.0,1546.19,0,0.0,15,15,30,0,,0,Festive,21.5,23.0,Normal,22485.0,8544.3,0.030520181866394203,2025,10,29,2,0
2025-10-29,S001,P019,C0578,1900.0,1938.2,0,0.0,4,4,30,0,,0,Festive,21.5,23.0,Normal,7600.0,2128.0,0.019709008358270583,2025,10,29,2,0
2025-10-29,S001,P020,,17999.0,18017.23,0,0.0,0,0,20,0,,0,Festive,21.5,23.0,Normal,0.0,0.0,0.0010118092514775892,2025,10,29,2,0
2025-10-29,S002,P001,C0461,22000.0,21134.37,0,0.0,3,3,32,0,,0,Festive,21.5,23.0,Normal,66000.0,18480.0,-0.040958400936484084,2025,10,29,2,0
2025-10-29,S002,P002,C0171,59000.0,60531.17,0,0.0,2,2,39,0,,0,Festive,21.5,23.0,Normal,118000.0,23600.0,0.02529556260022726,2025,10,29,2,0
2025-10-29,S002,P003,C0230,69900.0,73977.92,0,0.0,3,3,21,0,,0,Festive,21.5,23.0,Normal,209700.0,37746.0,0.05512347468001261,2025,10,29,2,0
2025-10-29,S002,P004,C0095,129900.0,135234.9,0,0.0,2,2,18,0,,0,Festive,21.5,23.0,Normal,259800.0,41568.0,0.03944913628064941,2025,10,29,2,0
2025-10-29,S002,P005,C0061,24999.0,23679.92,0,0.0,3,3,35,0,,0,Festive,21.5,23.0,Normal,74997.0,16499.34,-0.0557045800830409,2025,10,29,2,0
2025-10-29,S002,P006,C0611,39999.0,37783.56,0,0.0,2,2,25,0,,0,Festive,21.5,23.0,Normal,79998.0,15999.6,-0.05863502539199595,2025,10,29,2,0
2025-10-29,S002,P007,C0557,17999.0,17359.27,0,0.0,3,3,27,0,,0,Festive,21.5,23.0,Normal,53997.0,14039.22,-0.036852356118661646,2025,10,29,2,0
2025-10-29,S002,P008,C0321,24999.0,25638.02,0,0.0,3,3,23,0,,0,Festive,21.5,23.0,Normal,74997.0,18749.25,0.024924701673530187,2025,10,29,2,0
2025-10-29,S002,P009,C0430,33999.0,31982.95,0,0.0,1,1,18,0,,0,Festive,21.5,23.0,Normal,33999.0,7479.78,-0.06303514841501485,2025,10,29,2,0
2025-10-29,S002,P010,C0489,32999.0,31305.66,0,0.0,2,2,40,0,,0,Festive,21.5,23.0,Normal,65998.0,14519.56,-0.054090538260493475,2025,10,29,2,0
2025-10-29,S002,P011,C0207,1299.0,1377.74,0,0.0,5,5,26,0,,0,Festive,21.5,23.0,Normal,6495.0,2273.25,0.05715156705909679,2025,10,29,2,0
2025-10-29,S002,P012,C0658,4490.0,4764.85,0,0.0,4,4,23,0,,0,Festive,21.5,23.0,Normal,17960.0,4490.0,0.05768282317386703,2025,10,29,2,0
2025-10-29,S002,P013,C0537,6999.0,6915.47,0,0.0,3,3,21,0,,0,Festive,21.5,23.0,Normal,20997.0,4829.31,-0.012078716269465379,2025,10,29,2,0
2025-10-29,S002,P014,C0626,7999.0,8473.11,0,0.0,6,6,38,0,,0,Festive,21.5,23.0,Normal,47994.0,9598.8,0.05595466127549395,2025,10,29,2,0
2025-10-29,S002,P015,C0695,17063.84,19710.46,1,0.143,3,3,19,0,,0,Festive,21.5,23.0,Normal,51191.520000000004,9214.47,0.13427489769391476,2025,10,29,2,0
2025-10-29,S002,P016,C0157,1330.54,1497.78,1,0.112,6,6,33,0,,0,Festive,21.5,23.0,Normal,7983.24,2554.64,0.11165858804363793,2025,10,29,2,0
2025-10-29,S002,P017,C0290,3999.0,3799.62,0,0.0,6,6,22,0,,0,Festive,21.5,23.0,Normal,23994.0,6478.38,-0.052473668419473554,2025,10,29,2,0
2025-10-29,S002,P018,C0368,1499.0,1419.7,0,0.0,6,6,39,0,,0,Festive,21.5,23.0,Normal,8994.0,3417.72,-0.055856871169965454,2025,10,29,2,0
2025-10-29,S002,P019,C0400,1900.0,1928.76,0,0.0,6,6,13,0,,0,Festive,21.5,23.0,Normal,11400.0,3192.0,0.01491113461498579,2025,10,29,2,0
2025-10-29,S002,P020,,17999.0,18081.06,0,0.0,0,0,29,0,,0,Festive,21.5,23.0,Normal,0.0,0.0,0.004538450732423946,2025,10,29,2,0
2025-10-29,S003,P001,C0319,22000.0,22359.86,0,0.0,2,2,28,0,,0,Festive,21.5,23.0,Normal,44000.0,12320.0,0.01609401847775436,2025,10,29,2,0
2025-10-29,S003,P002,C0458,59000.0,58720.4,0,0.0,1,1,37,0,,0,Festive,21.5,23.0,Normal,59000.0,11800.0,-0.004761547945858655,2025,10,29,2,0
2025-10-29,S003,P003,C0346,69900.0,71104.37,0,0.0,2,2,26,0,,0,Festive,21.5,23.0,Normal,139800.0,25164.0,0.016938058800042746,2025,10,29,2,0
2025-10-29,S003,P004,,129900.0,137336.01,0,0.0,0,0,20,0,,0,Festive,21.5,23.0,Normal,0.0,0.0,0.054144648588523935,2025,10,29,2,0
2025-10-29,S003,P005,C0181,24999.0,26060.47,0,0.0,5,5,20,0,,0,Festive,21.5,23.0,Normal,124995.0,27498.9,0.040731038235304315,2025,10,29,2,0
2025-10-29,S003,P006,C0773,39999.0,41639.37,0,0.0,1,1,27,0,,0,Festive,21.5,23.0,Normal,39999.0,7999.8,0.0393946882481652,2025,10,29,2,0
2025-10-29,S003,P007,C0295,17999.0,17841.77,0,0.0,2,2,29,0,,0,Festive,21.5,23.0,Normal,35998.0,9359.48,-0.008812466476139955,2025,10,29,2,0
2025-10-29,S003,P008,C0099,22539.9,25749.12,1,0.098,4,4,29,0,,0,Festive,21.5,23.0,Normal,90159.6,22539.9,0.12463416225486532,2025,10,29,2,0
2025-10-29,S003,P009,C0584,31216.16,34940.98,1,0.082,1,1,26,0,,0,Festive,21.5,23.0,Normal,31216.16,6867.56,0.10660319201121443,2025,10,29,2,0
2025-10-29,S003,P010,C0568,32999.0,32645.9,0,0.0,2,2,28,0,,0,Festive,21.5,23.0,Normal,65998.0,14519.56,-0.010816059597070337,2025,10,29,2,0
2025-10-29,S003,P011,C0044,1026.49,1304.95,1,0.21,4,4,30,0,,0,Festive,21.5,23.0,Normal,4105.96,1437.08,0.21338748611057898,2025,10,29,2,0
2025-10-29,S003,P012,C0005,4490.0,4765.75,0,0.0,2,2,34,0,,0,Festive,21.5,23.0,Normal,8980.0,2245.0,0.05786077742223155,2025,10,29,2,0
2025-10-29,S003,P013,C0748,6999.0,7006.51,0,0.0,1,1,14,0,,0,Festive,21.5,23.0,Normal,6999.0,1609.77,0.0010718603127663014,2025,10,29,2,0
2025-10-29,S003,P014,C0261,7999.0,7641.91,0,0.0,5,5,25,0,,0,Festive,21.5,23.0,Normal,39995.0,7999.0,-0.04672784683410301,2025,10,29,2,0
2025-10-29,S003,P015,,19900.0,19453.5,0,0.0,0,0,23,0,,0,Festive,21.5,23.0,Normal,0.0,0.0,-0.02295216799033593,2025,10,29,2,0
2025-10-29,S003,P016,C0432,1499.0,1446.21,0,0.0,8,8,17,0,,0,Festive,21.5,23.0,Normal,11992.0,3837.44,-0.03650230602747869,2025,10,29,2,0
2025-10-29,S003,P017,C0752,3999.0,4112.96,0,0.0,3,3,25,0,,0,Festive,21.5,23.0,Normal,11997.0,3239.19,0.02770753909593092,2025,10,29,2,0
2025-10-29,S003,P018,C0453,1499.0,1509.35,0,0.0,10,10,32,0,,0,Festive,21.5,23.0,Normal,14990.0,5696.2,0.006857256434889131,2025,10,29,2,0
2025-10-29,S003,P019,C0646,1900.0,1811.77,0,0.0,2,2,18,0,,0,Festive,21.5,23.0,Normal,3800.0,1064.0,-0.04869823432334127,2025,10,29,2,0
2025-10-29,S003,P020,C0643,17999.0,16993.72,0,0.0,2,2,21,0,,0,Festive,21.5,23.0,Normal,35998.0,7919.56,-0.05915597055853567,2025,10,29,2,0
2025-10-29,S004,P001,C0319,22000.0,21075.45,0,0.0,3,3,18,0,,0,Festive,21.5,23.0,Normal,66000.0,18480.0,-0.04386857694616244,2025,10,29,2,0
2025-10-29,S004,P002,C0783,59000.0,55718.89,0,0.0,2,2,34,0,,0,Festive,21.5,23.0,Normal,118000.0,23600.0,-0.058886851478914974,2025,10,29,2,0
2025-10-29,S004,P003,C0069,69900.0,70059.63,0,0.0,2,2,26,0,,0,Festive,21.5,23.0,Normal,139800.0,25164.0,0.0022784876254699697,2025,10,29,2,0
2025-10-29,S004,P004,C0778,102909.0,131890.41,1,0.208,1,1,24,0,,0,Festive,21.5,23.0,Normal,102909.0,16465.44,0.21973856931675323,2025,10,29,2,0
2025-10-29,S004,P005,C0503,24999.0,25038.47,0,0.0,3,3,33,0,,0,Festive,21.5,23.0,Normal,74997.0,16499.34,0.0015763742752652682,2025,10,29,2,0
2025-10-29,S004,P006,C0041,39999.0,39672.68,0,0.0,2,2,26,0,,0,Festive,21.5,23.0,Normal,79998.0,15999.6,-0.008225307692850589,2025,10,29,2,0
2025-10-29,S004,P007,C0134,17999.0,17844.22,0,0.0,1,1,34,0,,0,Festive,21.5,23.0,Normal,17999.0,4679.74,-0.008673957169324231,2025,10,29,2,0
2025-10-29,S004,P008,C0157,24999.0,26636.72,0,0.0,3,3,26,0,,0,Festive,21.5,23.0,Normal,74997.0,18749.25,0.06148354602218295,2025,10,29,2,0
2025-10-29,S004,P009,C0645,33999.0,36327.74,0,0.0,1,1,28,0,,0,Festive,21.5,23.0,Normal,33999.0,7479.78,0.06410362989825401,2025,10,29,2,0
2025-10-29,S004,P010,C0165,32999.0,35209.66,0,0.0,5,5,12,0,,0,Festive,21.5,23.0,Normal,164995.0,36298.9,0.0627856105398349,2025,10,29,2,0
2025-10-29,S004,P011,C0707,1299.0,1339.6,0,0.0,6,6,31,0,,0,Festive,21.5,23.0,Normal,7794.0,2727.9,0.030307554493878702,2025,10,29,2,0
2025-10-29,S004,P012,C0225,4490.0,4243.23,0,0.0,1,1,12,0,,0,Festive,21.5,23.0,Normal,4490.0,1122.5,-0.058156168767660596,2025,10,29,2,0
2025-10-29,S004,P013,C0676,5944.75,7248.83,1,0.151,1,1,26,0,,0,Festive,21.5,23.0,Normal,5944.75,1367.29,0.17990213593090196,2025,10,29,2,0
2025-10-29,S004,P014,C0020,7247.66,7542.16,1,0.094,2,2,19,0,,0,Festive,21.5,23.0,Normal,14495.32,2899.06,0.039047169511121485,2025,10,29,2,0
2025-10-29,S004,P015,C0023,19900.0,20883.2,0,0.0,3,3,27,0,,0,Festive,21.5,23.0,Normal,59700.0,10746.0,0.04708090714066813,2025,10,29,2,0
2025-10-29,S004,P016,C0434,1199.24,1590.81,1,0.2,11,11,17,0,,0,Festive,21.5,23.0,Normal,13191.64,4221.34,0.2461450456056977,2025,10,29,2,0
2025-10-29,S004,P017,C0311,3999.0,4124.55,0,0.0,7,7,35,0,,0,Festive,21.5,23.0,Normal,27993.0,7558.11,0.030439684329199593,2025,10,29,2,0
2025-10-29,S004,P018,C0077,1499.0,1452.33,0,0.0,7,7,33,0,,0,Festive,21.5,23.0,Normal,10493.0,3987.34,-0.032134569966880855,2025,10,29,2,0
2025-10-29,S004,P019,C0322,1900.0,1980.12,0,0.0,6,6,33,0,,0,Festive,21.5,23.0,Normal,11400.0,3192.0,0.040462194210451836,2025,10,29,2,0
2025-10-29,S004,P020,C0557,17999.0,19172.58,0,0.0,1,1,21,0,,0,Festive,21.5,23.0,Normal,17999.0,3959.78,0.061211375829439835,2025,10,29,2,0
2025-10-29,S005,P001,C0800,22000.0,22724.79,0,0.0,4,4,41,0,,0,Festive,21.5,23.0,Normal,88000.0,24640.0,0.031894244127228494,2025,10,29,2,0
2025-10-29,S005,P002,C0563,59000.0,58219.1,0,0.0,1,1,21,0,,0,Festive,21.5,23.0,Normal,59000.0,11800.0,-0.0134131238717191,2025,10,29,2,0
2025-10-29,S005,P003,C0437,69900.0,73678.95,0,0.0,1,1,30,0,,0,Festive,21.5,23.0,Normal,69900.0,12582.0,0.051289411697642236,2025,10,29,2,0
2025-10-29,S005,P004,C0257,113132.28,129615.21,1,0.129,1,1,28,0,,0,Festive,21.5,23.0,Normal,113132.28,18101.17,0.12716817725327148,2025,10,29,2,0
2025-10-29,S005,P005,C0486,24999.0,25645.82,0,0.0,5,5,29,0,,0,Festive,21.5,23.0,Normal,124995.0,27498.9,0.02522126412803333,2025,10,29,2,0
2025-10-29,S005,P006,C0309,39999.0,38577.41,0,0.0,2,2,27,0,,0,Festive,21.5,23.0,Normal,79998.0,15999.6,-0.03685032250739478,2025,10,29,2,0
2025-10-29,S005,P007,C0585,17999.0,18551.57,0,0.0,2,2,20,0,,0,Festive,21.5,23.0,Normal,35998.0,9359.48,0.02978561922252401,2025,10,29,2,0
2025-10-29,S005,P008,C0784,24999.0,24356.34,0,0.0,4,4,23,0,,0,Festive,21.5,23.0,Normal,99996.0,24999.0,-0.026385737758628753,2025,10,29,2,0
2025-10-29,S005,P009,C0022,33999.0,36111.57,0,0.0,1,1,30,0,,0,Festive,21.5,23.0,Normal,33999.0,7479.78,0.05850119504635217,2025,10,29,2,0
2025-10-29,S005,P010,C0062,32999.0,34452.75,0,0.0,2,2,16,0,,0,Festive,21.5,23.0,Normal,65998.0,14519.56,0.04219547060829687,2025,10,29,2,0
2025-10-29,S005,P011,C0389,1299.0,1353.38,0,0.0,8,8,20,0,,0,Festive,21.5,23.0,Normal,10392.0,3637.2,0.04018088046225015,2025,10,29,2,0
2025-10-29,S005,P012,C0079,4490.0,4291.21,0,0.0,3,3,24,0,,0,Festive,21.5,23.0,Normal,13470.0,3367.5,-0.04632492933228622,2025,10,29,2,0
2025-10-29,S005,P013,,6999.0,7348.91,0,0.0,0,0,19,0,,0,Festive,21.5,23.0,Normal,0.0,0.0,0.047613863824703236,2025,10,29,2,0
2025-10-29,S005,P014,,7999.0,7719.69,0,0.0,0,0,26,0,,0,Festive,21.5,23.0,Normal,0.0,0.0,-0.03618150469772755,2025,10,29,2,0
2025-10-29,S005,P015,C0327,19900.0,18944.11,0,0.0,2,2,23,0,,0,Festive,21.5,23.0,Normal,39800.0,7164.0,-0.050458427447898024,2025,10,29,2,0
2025-10-29,S005,P016,C0347,1499.0,1578.37,0,0.0,7,7,34,0,,0,Festive,21.5,23.0,Normal,10493.0,3357.76,0.050286054600632235,2025,10,29,2,0
2025-10-29,S005,P017,C0655,3999.0,4007.44,0,0.0,3,3,19,0,,0,Festive,21.5,23.0,Normal,11997.0,3239.19,0.0021060826862036746,2025,10,29,2,0
2025-10-29,S005,P018,C0181,1499.0,1593.23,0,0.0,2,2,19,0,,0,Festive,21.5,23.0,Normal,2998.0,1139.24,0.05914400306296016,2025,10,29,2,0
2025-10-29,S005,P019,,1900.0,1811.01,0,0.0,0,0,30,0,,0,Festive,21.5,23.0,Normal,0.0,0.0,-0.04913832612740957,2025,10,29,2,0
2025-10-29,S005,P020,C0747,17999.0,17281.46,0,0.0,4,4,36,0,,0,Festive,21.5,23.0,Normal,71996.0,15839.12,-0.04152079743262438,2025,10,29,2,0
2025-10-30,S001,P001,C0047,22000.0,21894.63,0,0.0,3,3,25,0,,0,Festive,0.0,26.0,Normal,66000.0,18480.0,-0.004812595599925597,2025,10,30,3,0
2025-10-30,S001,P002,C0559,59000.0,59162.79,0,0.0,1,1,36,0,,0,Festive,0.0,26.0,Normal,59000.0,11800.0,0.002751560567038858,2025,10,30,3,0
2025-10-30,S001,P003,C0772,69900.0,66191.42,0,0.0,2,2,21,0,,0,Festive,0.0,26.0,Normal,139800.0,25164.0,-0.056028107570437406,2025,10,30,3,0
2025-10-30,S001,P004,C0354,129900.0,123936.91,0,0.0,1,1,27,0,,0,Festive,0.0,26.0,Normal,129900.0,20784.0,-0.04811391537839693,2025,10,30,3,0
2025-10-30,S001,P005,C0008,19230.81,24346.61,1,0.231,4,4,33,0,,0,Festive,0.0,26.0,Normal,76923.24,16923.11,0.2101237092145477,2025,10,30,3,0
2025-10-30,S001,P006,C0295,39999.0,38173.78,0,0.0,5,5,34,0,,0,Festive,0.0,26.0,Normal,199995.0,39999.0,-0.04781344682135228,2025,10,30,3,0
2025-10-30,S001,P007,C0067,17999.0,18578.77,0,0.0,11,11,36,0,,0,Festive,0.0,26.0,Normal,197989.0,51477.14,0.031206048624316918,2025,10,30,3,0
2025-10-30,S001,P008,C0402,24999.0,24496.06,0,0.0,4,4,36,0,,0,Festive,0.0,26.0,Normal,99996.0,24999.0,-0.020531465060095323,2025,10,30,3,0
2025-10-30,S001,P009,C0513,33999.0,33356.88,0,0.0,8,8,21,0,,0,Festive,0.0,26.0,Normal,271992.0,59838.24,-0.019250001798729457,2025,10,30,3,0
2025-10-30,S001,P010,C0763,32999.0,34496.7,0,0.0,2,2,39,0,,0,Festive,0.0,26.0,Normal,65998.0,14519.56,0.043415747013482366,2025,10,30,3,0
2025-10-30,S001,P011,C0160,1299.0,1319.66,0,0.0,7,7,41,0,,0,Festive,0.0,26.0,Normal,9093.0,3182.55,0.01565554764105912,2025,10,30,3,0
2025-10-30,S001,P012,C0117,4490.0,4421.9,0,0.0,6,6,31,0,,0,Festive,0.0,26.0,Normal,26940.0,6735.0,-0.01540061964313991,2025,10,30,3,0
2025-10-30,S001,P013,C0532,6999.0,6704.12,0,0.0,3,3,25,0,,0,Festive,0.0,26.0,Normal,20997.0,4829.31,-0.04398489287184599,2025,10,30,3,0
2025-10-30,S001,P014,C0667,7999.0,7832.28,0,0.0,1,1,13,0,,0,Festive,0.0,26.0,Normal,7999.0,1599.8,-0.0212862665788251,2025,10,30,3,0
2025-10-30,S001,P015,C0068,19900.0,19884.44,0,0.0,1,1,40,0,,0,Festive,0.0,26.0,Normal,19900.0,3582.0,-0.0007825214086995315,2025,10,30,3,0
2025-10-30,S001,P016,C0408,1499.0,1495.09,0,0.0,4,4,17,0,,0,Festive,0.0,26.0,Normal,5996.0,1918.72,-0.0026152271769593013,2025,10,30,3,0
2025-10-30,S001,P017,C0071,3278.2,4239.47,1,0.18,7,7,41,0,,0,Festive,0.0,26.0,Normal,22947.399999999998,6195.81,0.22674296551219855,2025,10,30,3,0
2025-10-30,S001,P018,C0178,1499.0,1523.1,0,0.0,11,11,26,0,,0,Festive,0.0,26.0,Normal,16489.0,6265.82,0.01582299258092043,2025,10,30,3,0
2025-10-30,S001,P019,C0604,1900.0,2022.41,0,0.0,3,3,31,0,,0,Festive,0.0,26.0,Normal,5700.0,1596.0,0.0605267972369599,2025,10,30,3,0
2025-10-30,S001,P020,C0205,17999.0,18889.5,0,0.0,6,6,32,0,,0,Festive,0.0,26.0,Normal,107994.0,23758.68,0.04714259244553853,2025,10,30,3,0
2025-10-30,S002,P001,C0720,18482.74,22042.43,1,0.16,2,2,17,0,,0,Festive,0.0,26.0,Normal,36965.48,10350.33,0.16149263034973904,2025,10,30,3,0
2025-10-30,S002,P002,,44943.39,57261.16,1,0.238,0,0,35,0,,0,Festive,0.0,26.0,Normal,0.0,0.0,0.2151156211295755,2025,10,30,3,0
