date,store_id,product_id,customer_id,selling_price,competitor_price,promotion,discount_rate,demand_units,units_sold,inventory_available,stockout,festival,festival_flag,season,rainfall_mm,temperature_c,weather,revenue,profit
2025-11-14,S003,P008,,24999.0,25872.81,0,0.0,0,0,38,0,None,0,Festive,9.1,27.1,Normal,0.0,0.0
2025-11-14,S003,P009,C0546,33999.0,34874.59,0,0.0,1,1,30,0,None,0,Festive,9.1,27.1,Normal,33999.0,7479.78
2025-11-14,S003,P010,,32999.0,32377.12,0,0.0,0,0,22,0,None,0,Festive,9.1,27.1,Normal,0.0,0.0
2025-11-14,S003,P011,C0705,1299.0,1324.73,0,0.0,6,6,25,0,None,0,Festive,9.1,27.1,Normal,7794.0,2727.9
2025-11-14,S003,P012,C0768,4490.0,4277.26,0,0.0,5,5,32,0,None,0,Festive,9.1,27.1,Normal,22450.0,5612.5
2025-11-14,S003,P013,C0107,6999.0,6681.43,0,0.0,2,2,28,0,None,0,Festive,9.1,27.1,Normal,13998.0,3219.54
2025-11-14,S003,P014,C0185,7999.0,8353.95,0,0.0,3,3,39,0,None,0,Festive,9.1,27.1,Normal,23997.0,4799.4
2025-11-14,S003,P015,C0222,19900.0,19149.84,0,0.0,2,2,20,0,None,0,Festive,9.1,27.1,Normal,39800.0,7164.0
2025-11-14,S003,P016,C0065,1499.0,1569.06,0,0.0,7,7,13,0,None,0,Festive,9.1,27.1,Normal,10493.0,3357.76
2025-11-14,S003,P017,C0205,3999.0,4140.26,0,0.0,1,1,21,0,None,0,Festive,9.1,27.1,Normal,3999.0,1079.73
2025-11-14,S003,P018,C0393,1499.0,1496.39,0,0.0,3,3,17,0,None,0,Festive,9.1,27.1,Normal,4497.0,1708.86
2025-11-14,S003,P019,C0503,1900.0,1920.32,0,0.0,4,4,21,0,None,0,Festive,9.1,27.1,Normal,7600.0,2128.0
2025-11-14,S003,P020,C0711,17999.0,18691.34,0,0.0,2,2,24,0,None,0,Festive,9.1,27.1,Normal,35998.0,7919.56
2025-11-14,S004,P001,C0781,22000.0,21135.56,0,0.0,2,2,28,0,None,0,Festive,9.1,27.1,Normal,44000.0,12320.0
2025-11-14,S004,P002,C0388,59000.0,58861.64,0,0.0,3,3,31,0,None,0,Festive,9.1,27.1,Normal,177000.0,35400.0
2025-11-14,S004,P003,C0396,69900.0,69343.94,0,0.0,4,4,26,0,None,0,Festive,9.1,27.1,Normal,279600.0,50328.0
2025-11-14,S004,P004,C0256,129900.0,127509.94,0,0.0,2,2,29,0,None,0,Festive,9.1,27.1,Normal,259800.0,41568.0
2025-11-14,S004,P005,C0775,24999.0,25176.03,0,0.0,7,7,30,0,None,0,Festive,9.1,27.1,Normal,174993.0,38498.46
2025-11-14,S004,P006,C0303,39999.0,37998.24,0,0.0,2,2,35,0,None,0,Festive,9.1,27.1,Normal,79998.0,15999.6
2025-11-14,S004,P007,C0503,17999.0,18532.65,0,0.0,2,2,22,0,None,0,Festive,9.1,27.1,Normal,35998.0,9359.48
2025-11-14,S004,P008,C0795,24999.0,26334.68,0,0.0,1,1,19,0,None,0,Festive,9.1,27.1,Normal,24999.0,6249.75
2025-11-14,S004,P009,C0615,33999.0,33021.51,0,0.0,7,7,23,0,None,0,Festive,9.1,27.1,Normal,237993.0,52358.46
2025-11-14,S004,P010,C0713,32999.0,34920.7,0,0.0,3,3,29,0,None,0,Festive,9.1,27.1,Normal,98997.0,21779.34
2025-11-14,S004,P011,C0515,1299.0,1251.02,0,0.0,3,3,13,0,None,0,Festive,9.1,27.1,Normal,3897.0,1363.95
2025-11-14,S004,P012,C0674,4490.0,4641.6,0,0.0,5,5,37,0,None,0,Festive,9.1,27.1,Normal,22450.0,5612.5
2025-11-14,S004,P013,,6999.0,7018.62,0,0.0,0,0,22,0,None,0,Festive,9.1,27.1,Normal,0.0,0.0
2025-11-14,S004,P014,C0057,7999.0,8083.16,0,0.0,6,6,34,0,None,0,Festive,9.1,27.1,Normal,47994.0,9598.8
2025-11-14,S004,P015,C0375,19900.0,19607.23,0,0.0,3,3,35,0,None,0,Festive,9.1,27.1,Normal,59700.0,10746.0
2025-11-14,S004,P016,C0720,1499.0,1479.22,0,0.0,7,7,35,0,None,0,Festive,9.1,27.1,Normal,10493.0,3357.76
2025-11-14,S004,P017,C0056,3999.0,3871.66,0,0.0,2,2,29,0,None,0,Festive,9.1,27.1,Normal,7998.0,2159.46
2025-11-14,S004,P018,C0279,1499.0,1565.59,0,0.0,10,10,30,0,None,0,Festive,9.1,27.1,Normal,14990.0,5696.2
2025-11-14,S004,P019,C0795,1900.0,1987.06,0,0.0,4,4,14,0,None,0,Festive,9.1,27.1,Normal,7600.0,2128.0
2025-11-14,S004,P020,C0787,16115.45,19209.79,1,0.105,4,4,25,0,None,0,Festive,9.1,27.1,Normal,64461.81,14181.6
2025-11-14,S005,P001,C0605,22000.0,23183.74,0,0.0,5,5,27,0,None,0,Festive,9.1,27.1,Normal,110000.0,30800.0
2025-11-14,S005,P002,C0694,59000.0,56698.39,0,0.0,1,1,25,0,None,0,Festive,9.1,27.1,Normal,59000.0,11800.0
2025-11-14,S005,P003,C0686,69900.0,66998.18,0,0.0,1,1,27,0,None,0,Festive,9.1,27.1,Normal,69900.0,12582.0
2025-11-14,S005,P004,C0049,129900.0,123529.87,0,0.0,2,2,27,0,None,0,Festive,9.1,27.1,Normal,259800.0,41568.0
2025-11-14,S005,P005,C0465,24999.0,25333.19,0,0.0,4,4,31,0,None,0,Festive,9.1,27.1,Normal,99996.0,21999.12
2025-11-14,S005,P006,C0213,39999.0,40000.03,0,0.0,1,1,17,0,None,0,Festive,9.1,27.1,Normal,39999.0,7999.8
2025-11-14,S005,P007,C0581,17999.0,17605.34,0,0.0,3,3,8,0,None,0,Festive,9.1,27.1,Normal,53997.0,14039.22
2025-11-14,S005,P008,C0002,24999.0,24300.66,0,0.0,4,4,18,0,None,0,Festive,9.1,27.1,Normal,99996.0,24999.0
2025-11-14,S005,P009,C0754,33999.0,33997.13,0,0.0,6,6,21,0,None,0,Festive,9.1,27.1,Normal,203994.0,44878.68
2025-11-14,S005,P010,C0363,32999.0,32692.38,0,0.0,1,1,23,0,None,0,Festive,9.1,27.1,Normal,32999.0,7259.78
2025-11-14,S005,P011,C0696,1299.0,1232.87,0,0.0,6,6,29,0,None,0,Festive,9.1,27.1,Normal,7794.0,2727.9
2025-11-14,S005,P012,C0119,4490.0,4554.23,0,0.0,1,1,22,0,None,0,Festive,9.1,27.1,Normal,4490.0,1122.5
2025-11-14,S005,P013,C0538,6999.0,7141.54,0,0.0,3,3,33,0,None,0,Festive,9.1,27.1,Normal,20997.0,4829.31
2025-11-14,S005,P014,C0404,7999.0,7778.68,0,0.0,3,3,23,0,None,0,Festive,9.1,27.1,Normal,23997.0,4799.4
2025-11-14,S005,P015,C0176,15478.72,19545.84,1,0.222,1,1,29,0,None,0,Festive,9.1,27.1,Normal,15478.72,2786.17
2025-11-14,S005,P016,C0777,1499.0,1555.56,0,0.0,3,3,20,0,None,0,Festive,9.1,27.1,Normal,4497.0,1439.04
2025-11-14,S005,P017,C0189,3999.0,3797.22,0,0.0,1,1,29,0,None,0,Festive,9.1,27.1,Normal,3999.0,1079.73
2025-11-14,S005,P018,C0160,1499.0,1450.04,0,0.0,5,5,42,0,None,0,Festive,9.1,27.1,Normal,7495.0,2848.1
2025-11-14,S005,P019,C0047,1900.0,1936.08,0,0.0,2,2,26,0,None,0,Festive,9.1,27.1,Normal,3800.0,1064.0
2025-11-14,S005,P020,C0169,17999.0,19085.09,0,0.0,1,1,25,0,None,0,Festive,9.1,27.1,Normal,17999.0,3959.78
2025-11-15,S001,P001,C0451,18176.39,23319.3,1,0.174,5,5,21,0,None,0,Festive,27.5,31.2,Normal,90881.96,25446.95
2025-11-15,S001,P002,C0183,59000.0,63036.47,0,0.0,1,1,37,0,None,0,Festive,27.5,31.2,Normal,59000.0,11800.0
2025-11-15,S001,P003,C0368,69900.0,73532.85,0,0.0,5,5,30,0,None,0,Festive,27.5,31.2,Normal,349500.0,62910.0
2025-11-15,S001,P004,C0330,129900.0,138042.51,0,0.0,1,1,33,0,None,0,Festive,27.5,31.2,Normal,129900.0,20784.0
2025-11-15,S001,P005,C0395,24999.0,26474.83,0,0.0,1,1,31,0,None,0,Festive,27.5,31.2,Normal,24999.0,5499.78
2025-11-15,S001,P006,C0282,39999.0,39289.3,0,0.0,4,4,41,0,None,0,Festive,27.5,31.2,Normal,159996.0,31999.2
2025-11-15,S001,P007,C0556,17999.0,17691.16,0,0.0,6,6,32,0,None,0,Festive,27.5,31.2,Normal,107994.0,28078.44
2025-11-15,S001,P008,C0558,24999.0,25687.83,0,0.0,3,3,29,0,None,0,Festive,27.5,31.2,Normal,74997.0,18749.25
2025-11-15,S001,P009,C0623,33999.0,35663.08,0,0.0,5,5,32,0,None,0,Festive,27.5,31.2,Normal,169995.0,37398.9
2025-11-15,S001,P010,C0673,32999.0,33299.43,0,0.0,3,3,29,0,None,0,Festive,27.5,31.2,Normal,98997.0,21779.34
2025-11-15,S001,P011,C0619,1299.0,1340.25,0,0.0,5,5,38,0,None,0,Festive,27.5,31.2,Normal,6495.0,2273.25
2025-11-15,S001,P012,C0509,4490.0,4649.19,0,0.0,5,5,27,0,None,0,Festive,27.5,31.2,Normal,22450.0,5612.5
2025-11-15,S001,P013,C0404,6999.0,7040.6,0,0.0,9,9,26,0,None,0,Festive,27.5,31.2,Normal,62991.0,14487.93
2025-11-15,S001,P014,C0334,6316.06,8296.63,1,0.21,1,1,35,0,None,0,Festive,27.5,31.2,Normal,6316.06,1263.21
2025-11-15,S001,P015,C0245,19900.0,19263.3,0,0.0,2,2,17,0,None,0,Festive,27.5,31.2,Normal,39800.0,7164.0
2025-11-15,S001,P016,C0605,1381.13,1557.65,1,0.079,7,7,23,0,None,0,Festive,27.5,31.2,Normal,9667.91,3093.73
2025-11-15,S001,P017,C0166,3999.0,4102.61,0,0.0,10,10,30,0,None,0,Festive,27.5,31.2,Normal,39990.0,10797.3
2025-11-15,S001,P018,C0200,1499.0,1527.23,0,0.0,13,13,20,0,None,0,Festive,27.5,31.2,Normal,19487.0,7405.06
2025-11-15,S001,P019,C0537,1900.0,1811.08,0,0.0,9,9,17,0,None,0,Festive,27.5,31.2,Normal,17100.0,4788.0
2025-11-15,S001,P020,C0546,16038.7,17561.05,1,0.109,3,3,39,0,None,0,Festive,27.5,31.2,Normal,48116.1,10585.54
2025-11-15,S002,P001,C0250,22000.0,21714.3,0,0.0,2,2,24,0,None,0,Festive,27.5,31.2,Normal,44000.0,12320.0
2025-11-15,S002,P002,C0459,59000.0,59815.38,0,0.0,2,2,29,0,None,0,Festive,27.5,31.2,Normal,118000.0,23600.0
2025-11-15,S002,P003,C0410,69900.0,70656.55,0,0.0,1,1,30,0,None,0,Festive,27.5,31.2,Normal,69900.0,12582.0
2025-11-15,S002,P004,C0603,129900.0,129780.07,0,0.0,4,4,32,0,None,0,Festive,27.5,31.2,Normal,519600.0,83136.0
2025-11-15,S002,P005,C0717,24999.0,23849.73,0,0.0,1,1,35,0,None,0,Festive,27.5,31.2,Normal,24999.0,5499.78
2025-11-15,S002,P006,C0673,39999.0,41829.71,0,0.0,7,7,21,0,None,0,Festive,27.5,31.2,Normal,279993.0,55998.6
2025-11-15,S002,P007,C0136,17999.0,17685.9,0,0.0,3,3,21,0,None,0,Festive,27.5,31.2,Normal,53997.0,14039.22
2025-11-15,S002,P008,C0063,24999.0,24186.55,0,0.0,3,3,21,0,None,0,Festive,27.5,31.2,Normal,74997.0,18749.25
2025-11-15,S002,P009,C0699,33999.0,32814.3,0,0.0,4,4,35,0,None,0,Festive,27.5,31.2,Normal,135996.0,29919.12
2025-11-15,S002,P010,C0405,28951.6,31541.77,1,0.123,2,2,30,0,None,0,Festive,27.5,31.2,Normal,57903.2,12738.7
2025-11-15,S002,P011,C0114,1299.0,1252.94,0,0.0,7,7,34,0,None,0,Festive,27.5,31.2,Normal,9093.0,3182.55
2025-11-15,S002,P012,C0638,4490.0,4307.4,0,0.0,3,3,30,0,None,0,Festive,27.5,31.2,Normal,13470.0,3367.5
2025-11-15,S002,P013,C0065,6999.0,7160.52,0,0.0,1,1,28,0,None,0,Festive,27.5,31.2,Normal,6999.0,1609.77
2025-11-15,S002,P014,C0207,6733.38,7681.0,1,0.158,2,2,29,0,None,0,Festive,27.5,31.2,Normal,13466.77,2693.35
2025-11-15,S002,P015,,19900.0,20788.97,0,0.0,0,0,15,0,None,0,Festive,27.5,31.2,Normal,0.0,0.0
2025-11-15,S002,P016,C0347,1499.0,1577.23,0,0.0,7,7,30,0,None,0,Festive,27.5,31.2,Normal,10493.0,3357.76
2025-11-15,S002,P017,C0583,3999.0,4254.8,0,0.0,6,6,26,0,None,0,Festive,27.5,31.2,Normal,23994.0,6478.38
2025-11-15,S002,P018,C0010,1499.0,1502.35,0,0.0,10,10,30,0,None,0,Festive,27.5,31.2,Normal,14990.0,5696.2
2025-11-15,S002,P019,C0528,1900.0,2013.78,0,0.0,11,11,28,0,None,0,Festive,27.5,31.2,Normal,20900.0,5852.0
2025-11-15,S002,P020,C0310,17999.0,17242.67,0,0.0,4,4,28,0,None,0,Festive,27.5,31.2,Normal,71996.0,15839.12
2025-11-15,S003,P001,C0306,22000.0,22341.78,0,0.0,8,8,25,0,None,0,Festive,27.5,31.2,Normal,176000.0,49280.0
2025-11-15,S003,P002,C0543,59000.0,56805.14,0,0.0,2,2,29,0,None,0,Festive,27.5,31.2,Normal,118000.0,23600.0
2025-11-15,S003,P003,C0179,69900.0,65712.85,0,0.0,1,1,22,0,None,0,Festive,27.5,31.2,Normal,69900.0,12582.0
2025-11-15,S003,P004,C0129,129900.0,123667.26,0,0.0,1,1,40,0,None,0,Festive,27.5,31.2,Normal,129900.0,20784.0
2025-11-15,S003,P005,C0310,24999.0,23710.61,0,0.0,2,2,29,0,None,0,Festive,27.5,31.2,Normal,49998.0,10999.56
2025-11-15,S003,P006,C0739,39999.0,38360.85,0,0.0,3,3,21,0,None,0,Festive,27.5,31.2,Normal,119997.0,23999.4
2025-11-15,S003,P007,C0435,17999.0,17954.21,0,0.0,6,6,21,0,None,0,Festive,27.5,31.2,Normal,107994.0,28078.44
2025-11-15,S003,P008,C0160,21892.64,25205.22,1,0.124,4,4,17,0,None,0,Festive,27.5,31.2,Normal,87570.56,21892.64
2025-11-15,S003,P009,C0323,33999.0,36048.95,0,0.0,6,6,19,0,None,0,Festive,27.5,31.2,Normal,203994.0,44878.68
2025-11-15,S003,P010,C0625,32999.0,32297.29,0,0.0,1,1,22,0,None,0,Festive,27.5,31.2,Normal,32999.0,7259.78
2025-11-15,S003,P011,C0789,1147.38,1297.29,1,0.117,10,10,30,0,None,0,Festive,27.5,31.2,Normal,11473.81,4015.83
2025-11-15,S003,P012,C0580,4490.0,4404.99,0,0.0,4,4,35,0,None,0,Festive,27.5,31.2,Normal,17960.0,4490.0
2025-11-15,S003,P013,C0446,6999.0,7183.63,0,0.0,1,1,42,0,None,0,Festive,27.5,31.2,Normal,6999.0,1609.77
2025-11-15,S003,P014,C0756,7999.0,8135.26,0,0.0,5,5,26,0,None,0,Festive,27.5,31.2,Normal,39995.0,7999.0
2025-11-15,S003,P015,C0681,19900.0,20104.94,0,0.0,4,4,31,0,None,0,Festive,27.5,31.2,Normal,79600.0,14328.0
2025-11-15,S003,P016,C0603,1230.3,1469.99,1,0.179,11,11,32,0,None,0,Festive,27.5,31.2,Normal,13533.28,4330.65
2025-11-15,S003,P017,C0258,3168.04,4100.78,1,0.208,2,2,19,0,None,0,Festive,27.5,31.2,Normal,6336.07,1710.74
2025-11-15,S003,P018,C0141,1499.0,1472.17,0,0.0,8,8,10,0,None,0,Festive,27.5,31.2,Normal,11992.0,4556.96
2025-11-15,S003,P019,C0775,1900.0,1994.8,0,0.0,7,7,35,0,None,0,Festive,27.5,31.2,Normal,13300.0,3724.0
2025-11-15,S003,P020,C0434,17999.0,18894.39,0,0.0,1,1,22,0,None,0,Festive,27.5,31.2,Normal,17999.0,3959.78
2025-11-15,S004,P001,C0211,22000.0,21453.8,0,0.0,8,8,28,0,None,0,Festive,27.5,31.2,Normal,176000.0,49280.0
2025-11-15,S004,P002,C0062,49428.99,57650.76,1,0.162,5,5,17,0,None,0,Festive,27.5,31.2,Normal,247144.93,49428.99
2025-11-15,S004,P003,C0716,69900.0,68376.5,0,0.0,2,2,21,0,None,0,Festive,27.5,31.2,Normal,139800.0,25164.0
2025-11-15,S004,P004,C0315,99206.05,125563.55,1,0.236,1,1,25,0,None,0,Festive,27.5,31.2,Normal,99206.05,15872.97
2025-11-15,S004,P005,C0002,24999.0,24673.99,0,0.0,4,4,34,0,None,0,Festive,27.5,31.2,Normal,99996.0,21999.12
2025-11-15,S004,P006,C0707,35768.69,38540.52,1,0.106,1,1,15,0,None,0,Festive,27.5,31.2,Normal,35768.69,7153.74
2025-11-15,S004,P007,C0562,17999.0,19190.3,0,0.0,5,5,41,0,None,0,Festive,27.5,31.2,Normal,89995.0,23398.7
2025-11-15,S004,P008,C0776,24999.0,24360.89,0,0.0,3,3,24,0,None,0,Festive,27.5,31.2,Normal,74997.0,18749.25
2025-11-15,S004,P009,C0695,26489.33,34666.98,1,0.221,4,4,35,0,None,0,Festive,27.5,31.2,Normal,105957.31,23310.61
2025-11-15,S004,P010,C0341,32999.0,34499.98,0,0.0,2,2,23,0,None,0,Festive,27.5,31.2,Normal,65998.0,14519.56
2025-11-15,S004,P011,C0483,1082.21,1334.44,1,0.167,6,6,24,0,None,0,Festive,27.5,31.2,Normal,6493.24,2272.64
2025-11-15,S004,P012,C0708,4490.0,4448.28,0,0.0,5,5,31,0,None,0,Festive,27.5,31.2,Normal,22450.0,5612.5
2025-11-15,S004,P013,C0090,6999.0,6722.97,0,0.0,2,2,31,0,None,0,Festive,27.5,31.2,Normal,13998.0,3219.54
2025-11-15,S004,P014,C0220,7999.0,8036.3,0,0.0,1,1,27,0,None,0,Festive,27.5,31.2,Normal,7999.0,1599.8
2025-11-15,S004,P015,C0663,19900.0,20600.97,0,0.0,3,3,11,0,None,0,Festive,27.5,31.2,Normal,59700.0,10746.0
2025-11-15,S004,P016,C0285,1499.0,1514.26,0,0.0,12,12,28,0,None,0,Festive,27.5,31.2,Normal,17988.0,5756.16
2025-11-15,S004,P017,C0436,3999.0,4018.08,0,0.0,5,5,28,0,None,0,Festive,27.5,31.2,Normal,19995.0,5398.65
2025-11-15,S004,P018,C0590,1499.0,1465.45,0,0.0,9,9,29,0,None,0,Festive,27.5,31.2,Normal,13491.0,5126.58
2025-11-15,S004,P019,C0336,1900.0,1890.29,0,0.0,3,3,31,0,None,0,Festive,27.5,31.2,Normal,5700.0,1596.0
2025-11-15,S004,P020,C0677,17999.0,18100.44,0,0.0,3,3,30,0,None,0,Festive,27.5,31.2,Normal,53997.0,11879.34
2025-11-15,S005,P001,C0454,22000.0,20959.76,0,0.0,2,2,17,0,None,0,Festive,27.5,31.2,Normal,44000.0,12320.0
2025-11-15,S005,P002,C0043,59000.0,59393.39,0,0.0,2,2,14,0,None,0,Festive,27.5,31.2,Normal,118000.0,23600.0
2025-11-15,S005,P003,,69900.0,67964.65,0,0.0,0,0,25,0,None,0,Festive,27.5,31.2,Normal,0.0,0.0
2025-11-15,S005,P004,C0175,114935.1,132363.22,1,0.115,3,3,31,0,None,0,Festive,27.5,31.2,Normal,344805.3,55168.85
2025-11-15,S005,P005,C0521,24999.0,26293.18,0,0.0,2,2,20,0,None,0,Festive,27.5,31.2,Normal,49998.0,10999.56
2025-11-15,S005,P006,,39999.0,41082.07,0,0.0,0,0,31,0,None,0,Festive,27.5,31.2,Normal,0.0,0.0
2025-11-15,S005,P007,C0410,14802.75,18972.21,1,0.178,2,2,20,0,None,0,Festive,27.5,31.2,Normal,29605.5,7697.43
2025-11-15,S005,P008,C0159,24999.0,26314.02,0,0.0,4,4,21,0,None,0,Festive,27.5,31.2,Normal,99996.0,24999.0
2025-11-15,S005,P009,C0799,33999.0,33987.44,0,0.0,1,1,14,0,None,0,Festive,27.5,31.2,Normal,33999.0,7479.78
2025-11-15,S005,P010,C0513,30894.93,33762.33,1,0.064,4,4,29,0,None,0,Festive,27.5,31.2,Normal,123579.72,27187.54
2025-11-15,S005,P011,C0417,1299.0,1265.83,0,0.0,5,5,29,0,None,0,Festive,27.5,31.2,Normal,6495.0,2273.25
2025-11-15,S005,P012,,4490.0,4751.58,0,0.0,0,0,19,0,None,0,Festive,27.5,31.2,Normal,0.0,0.0
2025-11-15,S005,P013,C0468,6999.0,7350.04,0,0.0,2,2,17,0,None,0,Festive,27.5,31.2,Normal,13998.0,3219.54
2025-11-15,S005,P014,C0030,7999.0,8201.95,0,0.0,1,1,22,0,None,0,Festive,27.5,31.2,Normal,7999.0,1599.8
2025-11-15,S005,P015,C0537,15691.76,21181.76,1,0.211,3,3,29,0,None,0,Festive,27.5,31.2,Normal,47075.29,8473.55
2025-11-15,S005,P016,C0748,1499.0,1572.0,0,0.0,10,10,20,0,None,0,Festive,27.5,31.2,Normal,14990.0,4796.8
2025-11-15,S005,P017,C0538,3999.0,3975.35,0,0.0,6,6,19,0,None,0,Festive,27.5,31.2,Normal,23994.0,6478.38
2025-11-15,S005,P018,C0005,1499.0,1460.69,0,0.0,5,5,37,0,None,0,Festive,27.5,31.2,Normal,7495.0,2848.1
2025-11-15,S005,P019,C0186,1900.0,1816.34,0,0.0,5,5,25,0,None,0,Festive,27.5,31.2,Normal,9500.0,2660.0
2025-11-15,S005,P020,C0102,17999.0,18804.17,0,0.0,2,2,31,0,None,0,Festive,27.5,31.2,Normal,35998.0,7919.56
2025-11-16,S001,P001,C0562,22000.0,22758.03,0,0.0,4,4,25,0,None,0,Festive,27.7,30.8,Normal,88000.0,24640.0
2025-11-16,S001,P002,C0646,59000.0,62493.63,0,0.0,4,4,33,0,None,0,Festive,27.7,30.8,Normal,236000.0,47200.0
2025-11-16,S001,P003,C0189,63755.76,74035.87,1,0.088,3,3,37,0,None,0,Festive,27.7,30.8,Normal,191267.27,34428.11
2025-11-16,S001,P004,C0581,129900.0,134911.95,0,0.0,3,3,30,0,None,0,Festive,27.7,30.8,Normal,389700.0,62352.0
2025-11-16,S001,P005,C0511,24999.0,24736.95,0,0.0,5,5,41,0,None,0,Festive,27.7,30.8,Normal,124995.0,27498.9
2025-11-16,S001,P006,C0162,39999.0,40049.87,0,0.0,6,6,28,0,None,0,Festive,27.7,30.8,Normal,239994.0,47998.8
2025-11-16,S001,P007,C0697,17999.0,18089.5,0,0.0,5,5,19,0,None,0,Festive,27.7,30.8,Normal,89995.0,23398.7
2025-11-16,S001,P008,C0310,24999.0,23543.43,0,0.0,2,2,23,0,None,0,Festive,27.7,30.8,Normal,49998.0,12499.5
2025-11-16,S001,P009,C0645,33999.0,34727.22,0,0.0,3,3,31,0,None,0,Festive,27.7,30.8,Normal,101997.0,22439.34
2025-11-16,S001,P010,C0601,32999.0,33583.54,0,0.0,4,4,36,0,None,0,Festive,27.7,30.8,Normal,131996.0,29039.12
2025-11-16,S001,P011,C0469,1014.96,1257.51,1,0.219,10,10,30,0,None,0,Festive,27.7,30.8,Normal,10149.58,3552.35
2025-11-16,S001,P012,C0073,4490.0,4351.63,0,0.0,3,3,32,0,None,0,Festive,27.7,30.8,Normal,13470.0,3367.5
2025-11-16,S001,P013,C0689,6999.0,6927.55,0,0.0,3,3,34,0,None,0,Festive,27.7,30.8,Normal,20997.0,4829.31
2025-11-16,S001,P014,C0491,7999.0,8006.11,0,0.0,3,3,48,0,None,0,Festive,27.7,30.8,Normal,23997.0,4799.4
2025-11-16,S001,P015,C0078,19900.0,21159.01,0,0.0,4,4,36,0,None,0,Festive,27.7,30.8,Normal,79600.0,14328.0
2025-11-16,S001,P016,C0567,1499.0,1489.09,0,0.0,8,8,30,0,None,0,Festive,27.7,30.8,Normal,11992.0,3837.44
2025-11-16,S001,P017,C0699,3999.0,3874.21,0,0.0,3,3,40,0,None,0,Festive,27.7,30.8,Normal,11997.0,3239.19
2025-11-16,S001,P018,C0372,1499.0,1479.18,0,0.0,9,9,28,0,None,0,Festive,27.7,30.8,Normal,13491.0,5126.58
2025-11-16,S001,P019,C0616,1900.0,1884.96,0,0.0,7,7,36,0,None,0,Festive,27.7,30.8,Normal,13300.0,3724.0
2025-11-16,S001,P020,C0341,14179.94,18202.03,1,0.212,3,3,26,0,None,0,Festive,27.7,30.8,Normal,42539.82,9358.76
2025-11-16,S002,P001,C0422,19473.73,22314.87,1,0.115,5,5,27,0,None,0,Festive,27.7,30.8,Normal,97368.67,27263.23
2025-11-16,S002,P002,C0606,59000.0,62322.29,0,0.0,6,6,27,0,None,0,Festive,27.7,30.8,Normal,354000.0,70800.0
2025-11-16,S002,P003,C0653,69900.0,66212.47,0,0.0,3,3,35,0,None,0,Festive,27.7,30.8,Normal,209700.0,37746.0
2025-11-16,S002,P004,,129900.0,125475.34,0,0.0,0,0,29,0,None,0,Festive,27.7,30.8,Normal,0.0,0.0
2025-11-16,S002,P005,C0656,24999.0,24665.45,0,0.0,1,1,26,0,None,0,Festive,27.7,30.8,Normal,24999.0,5499.78
2025-11-16,S002,P006,C0481,39999.0,41360.51,0,0.0,2,2,24,0,None,0,Festive,27.7,30.8,Normal,79998.0,15999.6
2025-11-16,S002,P007,C0446,17999.0,18386.18,0,0.0,3,3,21,0,None,0,Festive,27.7,30.8,Normal,53997.0,14039.22
2025-11-16,S002,P008,C0026,24999.0,25820.07,0,0.0,3,3,32,0,None,0,Festive,27.7,30.8,Normal,74997.0,18749.25
2025-11-16,S002,P009,C0408,33999.0,34671.9,0,0.0,3,3,21,0,None,0,Festive,27.7,30.8,Normal,101997.0,22439.34
2025-11-16,S002,P010,C0266,32999.0,33122.47,0,0.0,4,4,32,0,None,0,Festive,27.7,30.8,Normal,131996.0,29039.12
2025-11-16,S002,P011,C0691,1299.0,1387.52,0,0.0,14,14,31,0,None,0,Festive,27.7,30.8,Normal,18186.0,6365.1
2025-11-16,S002,P012,C0117,3428.07,4592.53,1,0.237,3,3,22,0,None,0,Festive,27.7,30.8,Normal,10284.21,2571.05
2025-11-16,S002,P013,C0707,6999.0,7217.97,0,0.0,5,5,27,0,None,0,Festive,27.7,30.8,Normal,34995.0,8048.85
2025-11-16,S002,P014,C0353,7999.0,8217.15,0,0.0,1,1,31,0,None,0,Festive,27.7,30.8,Normal,7999.0,1599.8
2025-11-16,S002,P015,C0773,19900.0,20892.85,0,0.0,2,2,27,0,None,0,Festive,27.7,30.8,Normal,39800.0,7164.0
2025-11-16,S002,P016,C0066,1330.78,1450.5,1,0.112,17,17,31,0,None,0,Festive,27.7,30.8,Normal,22623.32,7239.46
2025-11-16,S002,P017,C0514,3999.0,4146.48,0,0.0,5,5,27,0,None,0,Festive,27.7,30.8,Normal,19995.0,5398.65
2025-11-16,S002,P018,C0104,1499.0,1536.63,0,0.0,5,5,30,0,None,0,Festive,27.7,30.8,Normal,7495.0,2848.1
2025-11-16,S002,P019,C0005,1900.0,1843.08,0,0.0,2,2,26,0,None,0,Festive,27.7,30.8,Normal,3800.0,1064.0
2025-11-16,S002,P020,C0719,17999.0,19207.06,0,0.0,5,5,24,0,None,0,Festive,27.7,30.8,Normal,89995.0,19798.9
2025-11-16,S003,P001,C0413,22000.0,22683.31,0,0.0,5,5,27,0,None,0,Festive,27.7,30.8,Normal,110000.0,30800.0
2025-11-16,S003,P002,C0024,59000.0,62183.07,0,0.0,2,2,30,0,None,0,Festive,27.7,30.8,Normal,118000.0,23600.0
2025-11-16,S003,P003,C0646,69900.0,74166.26,0,0.0,3,3,22,0,None,0,Festive,27.7,30.8,Normal,209700.0,37746.0
